Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Togo,TGO,37.6858556816475,..,..,..,..,31.3915456712186,..,..,..,..,30.5229444712416,30.8548062654159,31.369209585774,29.5659277539709,28.9362914635165,38.3568210142304,37.0511073380212
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tonga,TON,12.7985712702709,..,..,..,..,13.1791393055228,..,..,..,..,13.5319483912831,13.5170884031082,12.4381711052992,12.1477133941036,12.0576399597663,11.3129678224807,10.9514237639018
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Trinidad and Tobago,TTO,28.7940609951208,..,..,..,..,29.525935401255,..,..,..,..,28.7041862577357,29.8516248658623,27.9425046745525,27.1587390137481,24.8558422647213,24.8980769004058,24.2304806866786
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tunisia,TUN,35.6025268301478,..,..,..,..,33.5574475643055,..,..,..,..,35.5454885925227,33.868352123867,32.8158055685594,35.6541446567615,34.6920588293701,36.3042493154485,38.4504907656484
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkey,TUR,42.6925247819659,..,..,..,..,41.2020157401686,..,..,..,..,43.8212287462637,40.545108814482,41.9209189206504,42.0625831070393,42.5957712131171,45.401555600474,44.4827583861495
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turkmenistan,TKM,25.4715553056238,..,..,..,..,23.8540570202095,..,..,..,..,24.8518292723779,25.4960994188935,23.8020100507056,23.7218898034341,22.0849068628754,22.970540023371,21.7411222830224
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uganda,UGA,46.0289068200291,..,..,..,..,45.9461680286517,..,..,..,..,44.7586973742389,47.0611681733569,49.6267295806679,47.7211587100761,46.9305668478487,48.9493601875095,51.9441066081447
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Ukraine,UKR,24.1579129430659,..,..,..,..,23.9222040223039,..,..,..,..,23.5226564768422,23.9711035856442,22.328793300204,21.5323994958141,20.4868952169552,21.2464545745711,20.618187002536
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Arab Emirates,ARE,39.6988005156856,..,..,..,..,38.9890623862208,..,..,..,..,38.9800684897726,39.1934300995497,39.2771281064554,39.6081550984834,37.9834210633454,42.3349899976744,40.5221034836171
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United Kingdom,GBR,12.6182292780151,..,..,..,..,12.5378968948782,..,..,..,..,12.2991081472031,12.8479990077242,11.8144949443403,11.6189014883647,10.8005597817762,10.754872868114,10.5046668416263
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,United States,USA,9.52513800350703,..,..,..,..,9.6098244651228,..,..,..,..,9.35863641019104,9.74064060739435,9.00316336976139,8.73477721104189,8.22072031896057,8.06392022206544,7.40646408863749
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uruguay,URY,11.3670822951972,..,..,..,..,10.9184244895342,..,..,..,..,11.0270555653519,11.4687321965346,10.567294595868,10.4556055926595,9.92681615870071,9.65945431955535,9.19744111874605
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Uzbekistan,UZB,31.9363452198741,..,..,..,..,31.5302937574811,..,..,..,..,32.077453560082,33.9938369625544,31.6621060982859,30.8051935561508,28.9000360999306,30.3943318987226,27.8143471035038
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Vanuatu,VUT,14.0665460882914,..,..,..,..,14.189769924328,..,..,..,..,14.1295125471247,14.3829640193688,13.2424523853195,12.740692894229,11.9338516831532,12.1572100060446,11.5909089578251
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Venezuela, RB",VEN,21.6102820224244,..,..,..,..,22.3692598715422,..,..,..,..,21.6828688155306,22.0331079235481,21.2457275263826,20.4289497348793,19.1040615270029,18.3030057440313,16.7679938389734
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Vietnam,VNM,36.2388454276341,..,..,..,..,37.749592952317,..,..,..,..,39.3653969875931,38.486974798001,37.2274515446179,36.835906408279,34.8960150524249,32.4664438201196,30.241311565908
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Virgin Islands (U.S.),VIR,12.8507561357211,..,..,..,..,12.7600807579261,..,..,..,..,12.7520997079073,12.9937384396102,12.2331231375092,11.9555131352812,11.1658167008995,11.0288965101129,10.2648434328621
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,West Bank and Gaza,PSE,33.8537516297179,..,..,..,..,31.9744942683791,..,..,..,..,33.0066742489679,32.8733127376724,32.7694590415318,33.4929635793704,33.4482827649975,33.8914115097154,32.7420676391984
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,"Yemen, Rep.",YEM,50.8679328986047,..,..,..,..,45.1448077862363,..,..,..,..,45.9794699318728,50.8352907813213,51.4344540228684,52.9984433505284,48.3386526659716,54.2602866641917,50.1276256656301
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zambia,ZMB,30.8982041470718,..,..,..,..,28.9470552178137,..,..,..,..,28.8363786000437,28.9871167369868,29.7420395289995,29.1122207838349,28.4932518913568,28.3754516793263,27.3556737084119
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Zimbabwe,ZWE,23.1263731791441,..,..,..,..,23.3147416953059,..,..,..,..,23.2314786967988,23.0742126582887,23.1980971225069,23.1110875484945,22.805949655883,21.733708579985,21.7269471803424
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Arab World,ARB,53.0630756716598,..,..,..,..,52.3952505918879,..,..,..,..,53.7870013823058,52.6522786914544,53.2972698457395,54.0538218491082,52.5836028395011,60.4068134713159,58.7649047109991
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Caribbean small states,CSS,22.7258340935564,..,..,..,..,23.0458605832009,..,..,..,..,22.8800483394169,23.6044636814059,22.1764972928045,21.4564188941963,19.9665384728529,20.0873788512754,19.1023735180726
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Central Europe and the Baltics,CEB,21.5599051535744,..,..,..,..,21.6090396645917,..,..,..,..,21.9880286565377,21.9098300385535,20.2036248901265,19.2253757798309,18.6091962291898,18.994103800455,17.6410876391952
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Early-demographic dividend,EAR,58.1541312208772,..,..,..,..,61.3275827276477,..,..,..,..,64.2886861746564,64.8558853666117,60.3799435758546,61.4008677848596,60.0026730466962,60.6222386995761,59.8787911904816
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific,EAS,46.5854566275806,..,..,..,..,50.1450312713426,..,..,..,..,51.9120111980309,52.4169327143941,48.0567283492211,48.827170516475,44.8495270209021,44.218931878494,39.5207179147889
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific (excluding high income),EAP,50.0308624169398,..,..,..,..,53.9031461471781,..,..,..,..,55.8449761978406,56.3846618594111,51.640486582123,52.4407472662836,48.120641756842,47.3730971742144,42.2995065865444
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,East Asia & Pacific (IDA & IBRD countries),TEA,50.1837255383219,..,..,..,..,54.0935409952946,..,..,..,..,56.054830955492,56.6065490983756,51.8333571390318,52.6341527699137,48.28311393846,47.4986754280005,42.4318904478794
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Euro area,EMU,15.3421713186616,..,..,..,..,15.1318016032087,..,..,..,..,15.1874175006733,15.3663861839981,14.1575008327824,13.7881416680229,13.2245568474671,13.4306445386393,12.4663125908088
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia,ECS,20.3356482326828,..,..,..,..,20.1542650297228,..,..,..,..,20.5837572777891,20.5756171411692,19.5009763005869,19.080446019108,18.3919036410633,19.0008631285714,18.0099164277145
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia (excluding high income),ECA,26.2724891769269,..,..,..,..,26.1789865048512,..,..,..,..,27.1289178777549,26.854146649142,26.0192739980596,25.620950573927,24.7675201738628,25.9309106653726,24.8266447029816
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Europe & Central Asia (IDA & IBRD countries),TEC,25.738611209642,..,..,..,..,25.6916699160753,..,..,..,..,26.6116455868731,26.3438669096264,25.373205055614,24.8736560186634,24.0569028450299,25.133291122385,23.9913844492075
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,European Union,EUU,16.6412692217131,..,..,..,..,16.41883370951,..,..,..,..,16.502213747482,16.6312085378455,15.3100915041287,14.7992795273577,14.2500359923559,14.4710665376898,13.4316762599858
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Fragile and conflict affected situations,FCS,49.7324849690241,..,..,..,..,47.0997402428822,..,..,..,..,45.4132411044975,45.3278155062081,46.8766619959544,44.382765787124,42.8971376130201,53.5427283195788,51.1889813625647
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Heavily indebted poor countries (HIPC),HPC,39.6552386062599,..,..,..,..,37.7530448430849,..,..,..,..,37.1940265328788,37.9208879548834,38.5124009785527,37.2289946202124,36.4247581531262,41.4129562303926,40.5047422699581
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,High income,HIC,16.2341900623974,..,..,..,..,16.3340601424394,..,..,..,..,16.674586366816,16.9686798707814,16.0842751588214,15.8710579091984,14.9881260231727,15.8075993048663,14.5188469798467
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,IBRD only,IBD,52.9012028679131,..,..,..,..,56.6389336770458,..,..,..,..,59.4871451449045,60.1218912572203,55.2719408950485,56.6121684617421,53.896407846743,53.8824187519222,51.5930922470101
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,IDA & IBRD total,IBT,52.0252117414901,..,..,..,..,54.7062553411903,..,..,..,..,56.7273371917338,57.2362351181503,53.4989236783754,53.9750029087851,51.7277422665855,53.0517836621346,50.8078469855969
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,IDA blend,IDB,56.3849593939951,..,..,..,..,54.3506178697203,..,..,..,..,53.7071647427825,53.4794941276795,52.9739756943213,49.9210776678649,48.7376483922244,59.3540234638594,57.0696765306906
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,IDA only,IDX,44.9568808053559,..,..,..,..,44.8215526532271,..,..,..,..,44.7822682628383,45.2226286754801,45.321471255222,43.6145343329216,43.1589045073967,46.0458934882498,44.0739703005028
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,IDA total,IDA,48.7806094667724,..,..,..,..,47.9994576726208,..,..,..,..,47.7672442382734,47.9881939570635,47.8872496425344,45.7312491260411,45.0331532727586,50.5203587715709,48.4457372565682
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Late-demographic dividend,LTE,46.5004026931586,..,..,..,..,49.9757152515551,..,..,..,..,52.0774686723302,52.662768322306,48.1710146836064,48.9912419164296,45.0310351811395,44.5380914943974,39.7806481190392
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latin America & Caribbean,LCN,20.8045919646936,..,..,..,..,21.0696623497041,..,..,..,..,21.0536638718281,21.5091007384493,20.4406000692538,19.7698798227413,18.3917898401627,17.7536145579608,16.69979747755
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latin America & Caribbean (excluding high income),LAC,20.7973257039905,..,..,..,..,21.0949215635101,..,..,..,..,21.0619368445565,21.4900694085178,20.4485424256835,19.7834088227205,18.3804822663271,17.7214303929955,16.6781578430205
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Latin America & the Caribbean (IDA & IBRD countries),TLA,20.8066833632536,..,..,..,..,21.0817210755109,..,..,..,..,21.0646131527114,21.5125332921842,20.4501760944488,19.7704936153827,18.3898728040148,17.7433458306852,16.6874425251027
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Least developed countries: UN classification,LDC,46.0501035312871,..,..,..,..,46.2117423166907,..,..,..,..,46.0295637468684,46.4098586655589,46.5739948842848,44.7933518048848,44.4216574121736,47.026340242124,44.9264324088234
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Low & middle income,LMY,52.4142002974266,..,..,..,..,55.0921004497032,..,..,..,..,57.0970444656541,57.6033098790613,53.8432301538598,54.3374751412016,52.0672333169357,53.4026189099949,51.1310217017608
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Low income,LIC,41.7095147844989,..,..,..,..,40.1597597771798,..,..,..,..,39.9226309401226,40.8937342625147,41.1146033363759,40.1065882252957,39.0691562531284,43.816049033146,42.5341388872327
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Lower middle income,LMC,65.2268444884917,..,..,..,..,68.3211692101796,..,..,..,..,71.0180349746959,71.5026182804042,66.727212000718,67.5611854330317,66.1582784260212,68.2868044354512,67.3332825614465
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Middle East & North Africa,MEA,50.4140280550025,..,..,..,..,49.8241276200237,..,..,..,..,51.8108594386787,50.2604987909253,51.0599994905889,51.9401854785438,50.522729775015,57.0183392255287,55.807348449289
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Middle East & North Africa (excluding high income),MNA,48.9370865226648,..,..,..,..,48.4302163406755,..,..,..,..,50.1589743856299,48.2675019971022,48.8094688756055,49.9660956978159,49.2261517642361,54.4683229252744,54.3725552778004
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Middle East & North Africa (IDA & IBRD countries),TMN,49.0965749220667,..,..,..,..,48.6114809395132,..,..,..,..,50.3563695695854,48.4459724129535,48.9966674452089,50.1595052619814,49.4124432613351,54.7125930714902,54.6307127615134
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Middle income,MIC,53.3472556783424,..,..,..,..,56.4991916293711,..,..,..,..,58.8484766335197,59.3318332292745,55.1782073516846,55.850227745168,53.4677438901946,54.4499362827269,52.0835563778129
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,North America,NAC,9.40417257167705,..,..,..,..,9.50123101658633,..,..,..,..,9.26316982914869,9.63080324058978,8.91489013133025,8.64142512951611,8.14220671876813,7.97332320134541,7.32101714385796
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,OECD members,OED,17.0291575801845,..,..,..,..,17.0454775297866,..,..,..,..,17.1458593542204,17.2738569204728,16.3107200046599,16.0708672740485,15.3377626789265,15.4589246141469,14.4849859080529
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Other small states,OSS,29.672616546646,..,..,..,..,29.6189463017573,..,..,..,..,32.3645866272069,32.4615841331411,33.5136393085918,33.4242077186701,32.4659501542868,35.844679372387,34.254472600852
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Pacific island small states,PSS,13.543236774393,..,..,..,..,13.5366617340302,..,..,..,..,13.8447289839909,14.0361130560805,13.0615287589487,12.4504852337867,12.0054588581227,11.9983409982139,11.3030314689226
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Post-demographic dividend,PST,14.4856148986226,..,..,..,..,14.3899982663183,..,..,..,..,14.1713007615935,14.4137064330336,13.3592840624037,13.1316739686698,12.4351548329966,12.5341333972263,11.6012673992316
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Pre-demographic dividend,PRE,47.5630465107923,..,..,..,..,44.3752287830645,..,..,..,..,42.3313164918602,42.3823399437684,44.0910137137043,41.550332669238,40.5401636999298,50.2608891658362,48.3808146976645
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Small states,SST,27.0783061309537,..,..,..,..,27.1927574113238,..,..,..,..,29.3471417147573,29.6018268850582,30.077858685169,29.8659588355292,28.8681975657163,31.4649432753507,30.077330578449
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Asia,SAS,78.907502331664,..,..,..,..,84.3309112887937,..,..,..,..,89.1676451418198,90.5694660412993,82.7316631736357,84.6902609982348,83.0671705725815,82.7248767847279,81.9811802674955
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,South Asia (IDA & IBRD),TSA,78.907502331664,..,..,..,..,84.3309112887937,..,..,..,..,89.1676451418198,90.5694660412993,82.7316631736357,84.6902609982348,83.0671705725815,82.7248767847279,81.9811802674955
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,Sub-Saharan Africa,SSF,42.7870978005451,..,..,..,..,39.8289177062126,..,..,..,..,38.212634956163,38.3612141479141,39.8298045294333,37.9172022771857,37.2325787351238,45.6706692132489,44.3685111028571
